cpu_percent,table_occupancy,rejected_flows,memory_mb,time,packet_in_count
97.0,0,0,39,0.89,0
0.0,0,0,39,0.9,0
0.0,0,0,39,0.91,0
0.0,0,0,39,0.92,0
0.0,0,0,39,0.93,0
0.0,0,0,39,0.94,0
0.0,0,0,39,0.96,0
71.9,0,0,39,0.97,0
0.0,0,0,39,0.98,0
0.0,0,0,39,0.99,0
0.0,0,0,39,1.01,0
0.0,0,0,39,1.02,0
0.0,0,0,39,1.03,0
0.0,0,0,39,1.04,0
0.0,0,0,39,1.05,0
94.7,0,0,39,1.06,0
0.0,0,0,39,1.08,0
0.0,0,0,39,1.09,0
0.0,0,0,39,1.1,0
0.0,0,0,39,1.11,0
0.0,0,0,39,1.13,0
0.0,0,0,39,1.14,0
0.0,0,0,39,1.15,0
0.0,0,0,39,1.16,0
0.0,0,0,39,1.17,0
0.0,0,0,39,1.18,0
0.0,0,0,39,1.19,0
0.0,0,0,39,1.2,0
0.0,0,0,39,1.21,0
0.0,0,0,39,1.23,0
0.0,0,0,39,1.24,0
0.0,0,0,39,1.25,0
0.0,0,0,39,1.26,0
0.0,0,0,39,1.27,0
92.4,0,0,39,1.28,0
0.0,0,0,39,1.29,0
0.0,0,0,39,1.3,0
0.0,0,0,39,1.31,0
0.0,0,0,39,1.32,0
97.3,0,0,39,1.33,0
0.0,0,0,39,1.34,0
0.0,0,0,39,1.35,0
0.0,0,0,39,1.36,0
0.0,0,0,39,1.37,0
0.0,0,0,39,1.38,0
0.0,0,0,39,1.39,0
0.0,0,0,39,1.41,0
0.0,0,0,39,1.42,0
0.0,0,0,39,1.43,0
0.0,0,0,39,1.44,0
0.0,0,0,39,1.45,0
0.0,0,0,39,1.46,0
0.0,0,0,39,1.47,0
0.0,0,0,39,1.48,0
179.6,0,0,39,1.49,0
0.0,0,0,39,1.5,0
0.0,0,0,39,1.52,0
0.0,0,0,39,1.53,0
0.0,0,0,39,1.55,0
0.0,0,0,39,1.56,0
0.0,0,0,39,1.57,0
0.0,0,0,39,1.58,0
0.0,0,0,39,1.59,0
0.0,0,0,39,1.6,0
0.0,0,0,39,1.61,0
0.0,0,0,39,1.62,0
0.0,0,0,39,1.64,0
88.5,0,0,39,1.65,0
0.0,0,0,39,1.66,0
0.0,0,0,39,1.67,0
0.0,0,0,39,1.68,0
0.0,0,0,39,1.7,0
0.0,0,0,39,1.71,0
0.0,0,0,39,1.72,0
0.0,0,0,39,1.74,0
0.0,0,0,39,1.75,0
0.0,0,0,39,1.76,0
0.0,0,0,39,1.77,0
0.0,0,0,39,1.78,0
0.0,0,0,39,1.79,0
0.0,0,0,39,1.8,0
96.2,0,0,39,1.81,0
95.1,0,0,39,1.82,0
0.0,0,0,39,1.83,0
0.0,0,0,39,1.84,0
0.0,0,0,39,1.85,0
0.0,0,0,39,1.86,0
0.0,0,0,39,1.87,0
0.0,0,0,39,1.89,0
0.0,0,0,39,1.9,0
0.0,0,0,39,1.91,0
89.5,0,0,39,1.92,0
0.0,0,0,39,1.93,0
0.0,0,0,39,1.94,0
0.0,0,0,39,1.95,0
0.0,0,0,39,1.96,0
0.0,0,0,39,1.97,0
0.0,0,0,39,1.98,0
0.0,0,0,39,1.99,0
95.9,0,0,39,2.0,0
0.0,0,0,39,2.01,0
0.0,0,0,39,2.03,0
0.0,0,0,39,2.04,0
0.0,0,0,39,2.05,0
0.0,0,0,39,2.07,0
0.0,0,0,39,2.08,0
0.0,0,0,39,2.09,0
0.0,0,0,39,2.1,0
0.0,0,0,39,2.11,0
0.0,0,0,39,2.12,0
0.0,0,0,39,2.13,0
0.0,0,0,39,2.14,0
0.0,0,0,39,2.15,0
0.0,0,0,39,2.16,0
0.0,0,0,39,2.17,0
0.0,0,0,39,2.18,0
0.0,0,0,39,2.19,0
97.3,0,0,39,2.2,0
0.0,0,0,39,2.22,0
0.0,0,0,39,2.23,0
0.0,0,0,39,2.24,0
0.0,0,0,39,2.25,0
0.0,0,0,39,2.26,0
0.0,0,0,39,2.27,0
0.0,0,0,39,2.28,0
0.0,0,0,39,2.3,0
97.0,0,0,39,2.31,0
0.0,0,0,39,2.32,0
0.0,0,0,39,2.34,0
0.0,0,0,39,2.35,0
0.0,0,0,39,2.36,0
0.0,0,0,39,2.37,0
0.0,0,0,39,2.39,0
0.0,0,0,39,2.4,0
0.0,0,0,39,2.41,0
0.0,0,0,39,2.42,0
94.3,0,0,39,2.43,0
0.0,0,0,39,2.44,0
0.0,0,0,39,2.45,0
0.0,0,0,39,2.46,0
0.0,0,0,39,2.47,0
0.0,0,0,39,2.49,0
94.9,0,0,39,2.5,0
0.0,0,0,39,2.52,0
0.0,0,0,39,2.54,0
0.0,0,0,39,2.55,0
0.0,0,0,39,2.56,0
0.0,0,0,39,2.57,0
0.0,0,0,39,2.59,0
0.0,0,0,39,2.6,0
79.9,14,0,39,2.61,14
60.5,36,0,40,2.64,36
0.0,53,0,40,2.67,53
50.1,69,0,40,2.69,69
69.3,85,0,40,2.7,85
45.4,117,0,41,2.73,117
80.1,165,0,41,2.74,165
27.6,197,0,41,2.78,197
37.8,213,0,41,2.8,213
41.9,229,0,41,2.83,229
38.1,245,0,41,2.85,245
67.9,261,0,41,2.87,261
77.3,277,0,41,2.88,277
54.5,293,0,41,2.9,293
64.0,309,0,41,2.91,309
0.0,325,0,41,2.94,325
39.8,341,0,41,2.97,341
66.5,373,0,41,2.98,373
37.3,389,0,41,3.01,389
65.8,405,0,41,3.04,405
67.8,453,0,41,3.07,453
0.0,469,0,41,3.09,469
76.1,501,0,41,3.1,501
51.9,517,0,41,3.12,517
85.7,533,0,41,3.15,533
32.2,581,0,41,3.18,581
0.0,597,0,41,3.19,597
78.3,629,0,41,3.22,629
44.2,645,0,41,3.24,645
62.1,661,0,42,3.26,661
0.0,677,0,42,3.28,677
66.0,709,0,42,3.29,709
47.8,725,0,42,3.32,725
90.6,757,0,42,3.34,757
73.2,773,0,42,3.35,773
31.7,789,0,42,3.38,789
47.1,805,0,42,3.4,805
43.1,821,0,42,3.43,821
54.6,837,0,42,3.45,837
0.0,853,0,42,3.47,853
57.6,885,0,42,3.5,885
0.0,901,0,42,3.52,901
30.2,917,0,42,3.55,917
133.4,933,0,42,3.57,933
0.0,949,0,42,3.59,949
74.8,965,0,42,3.61,965
45.9,997,0,42,3.66,997
86.2,1000,125,42,3.69,1125
49.0,1000,253,42,3.73,1253
61.8,1000,381,42,3.76,1381
38.0,1000,509,42,3.79,1509
57.0,1000,637,42,3.82,1637
56.1,1000,765,42,3.88,1765
46.5,1000,893,42,3.92,1893
76.8,1000,1021,42,3.95,2021
21.4,1000,1174,42,3.99,2174
72.4,1000,1302,42,4.04,2302
47.2,1000,1430,42,4.1,2430
54.0,1000,1558,42,4.14,2558
44.9,1000,1686,42,4.18,2686
47.0,1000,1814,42,4.22,2814
63.6,1000,1942,42,4.27,2942
48.2,1000,2070,42,4.31,3070
43.0,1000,2198,42,4.36,3198
65.7,1000,2326,42,4.39,3326
49.8,1000,2454,42,4.45,3454
49.2,1000,2582,42,4.49,3582
26.6,1000,2710,42,4.53,3710
52.0,1000,2838,42,4.57,3838
55.1,1000,2966,42,4.62,3966
45.5,1000,3094,42,4.64,4094
43.4,1000,3223,42,4.69,4223
71.5,1000,3351,42,4.73,4351
50.3,1000,3479,42,4.77,4479
56.8,1000,3607,42,4.81,4607
26.8,1000,3735,42,4.84,4735
62.3,1000,3863,42,4.89,4863
47.5,1000,3991,42,4.98,4991
59.3,1000,4119,42,5.01,5119
67.8,1000,4247,42,5.05,5247
35.3,1000,4375,42,5.08,5375
44.7,1000,4503,42,5.12,5503
51.8,1000,4631,42,5.16,5631
54.4,1000,4759,42,5.2,5759
67.9,1000,4887,42,5.25,5887
56.0,1000,5015,42,5.28,6015
31.4,1000,5099,42,5.31,6099
45.3,1000,5193,42,5.34,6193
0.0,1000,5216,42,5.36,6216
103.5,1000,5256,42,5.37,6256
77.7,1000,5345,42,5.39,6345
0.0,1000,5365,42,5.4,6365
0.0,1000,5400,42,5.41,6400
64.4,1000,5413,42,5.43,6413
0.0,1000,5419,42,5.44,6419
56.1,1000,5430,42,5.46,6430
0.0,1000,5441,42,5.47,6441
52.8,1000,5446,42,5.49,6446
0.0,1000,5459,42,5.5,6459
0.0,1000,5463,42,5.51,6463
0.0,1000,5481,42,5.52,6481
73.3,1000,5491,42,5.54,6491
0.0,1000,5504,42,5.55,6504
0.0,1000,5539,42,5.57,6539
96.0,1000,5575,42,5.58,6575
72.7,1000,5594,42,5.59,6594
0.0,1000,5635,42,5.6,6635
97.0,1000,5646,42,5.61,6646
0.0,1000,5683,42,5.62,6683
86.1,1000,5702,42,5.64,6702
0.0,1000,5715,42,5.65,6715
70.9,1000,5737,42,5.66,6737
0.0,1000,5766,42,5.67,6766
65.8,1000,5780,42,5.69,6780
0.0,1000,5799,42,5.7,6799
0.0,1000,5816,42,5.71,6816
0.0,1000,5846,42,5.73,6846
78.3,1000,5867,42,5.74,6867
0.0,1000,5889,42,5.75,6889
96.9,1000,5910,42,5.76,6910
0.0,1000,5921,42,5.77,6921
0.0,1000,5929,42,5.78,6929
79.6,1000,5950,42,5.8,6950
0.0,1000,6008,42,5.81,7008
48.6,1000,6051,42,5.83,7051
83.7,1000,6090,42,5.84,7090
53.0,1000,6118,42,5.86,7118
0.0,1000,6127,42,5.87,7127
0.0,1000,6153,42,5.89,7153
53.8,1000,6223,42,5.91,7223
56.4,1000,6261,42,5.92,7261
62.1,1000,6301,42,5.94,7301
80.6,1000,6321,42,5.95,7321
0.0,1000,6324,42,5.96,7324
0.0,1000,6339,42,5.97,7339
0.0,1000,6339,42,5.98,7339
43.8,1000,6395,42,6.01,7395
72.8,1000,6447,42,6.02,7447
68.6,1000,6483,42,6.04,7483
42.7,1000,6498,42,6.06,7498
0.0,1000,6556,42,6.08,7556
0.0,1000,6614,42,6.09,7614
0.0,1000,6614,42,6.1,7614
65.5,1000,6672,42,6.12,7672
0.0,1000,6680,42,6.13,7680
91.7,1000,6711,42,6.15,7711
0.0,1000,6727,42,6.17,7727
53.4,1000,6749,42,6.18,7749
0.0,1000,6811,42,6.19,7811

